35.196981,94.274989,125744
33.994608,94.24329,17058
36.173399,91.471069,17264
35.856989,92.140494,12394
33.168219,92.598145,41639
35.582959,92.515977,17295
35.971209,94.218417,203065
35.254722,91.753158,77076
35.189071,91.244418,7260
34.997713,93.408303,22185
37.648081,121.913304,1510271
38.61761,119.798999,1175
38.44355,120.653856,38091
39.665959,121.601919,220000
38.187844,120.555115,45578
39.177739,122.237563,21419
37.919479,121.951543,1049025
41.749903,123.980998,28610
38.785532,120.534398,181058
36.761006,119.655019,930450
39.602546,122.4017,28122
40.706673,123.925818,134623
33.040816,115.355395,174528
36.561977,117.403927,18546
35.346629,118.729506,839631
36.072478,119.81553,152982
39.094802,122.746757,64665
40.721089,120.629931,34895
34.196398,118.261862,9818605
37.210039,119.749852,150865
38.051817,122.745974,252409
37.570034,119.91286,18251
39.432388,123.442881,87841
37.194806,120.722802,255793
41.592919,120.71837,9686
37.915836,118.875167,14202
36.240107,121.315573,415057
38.507351,122.325995,136484
39.295191,120.773446,98764
33.675687,117.777207,3010232
39.062032,120.722718,348432
39.99517,120.829516,20007
33.729828,116.002239,2189641
38.450011,121.340441,1418788
36.610702,121.085296,55269
34.85722,116.181197,2035210
33.023604,116.776117,3095313
37.727239,123.032229,805235
37.935034,121.272237,685306
35.385227,120.44754,269637
37.414664,122.371542,718451
34.537378,120.038485,423895
37.220777,121.690622,1781642
37.012488,122.007205,262382
40.760522,122.04355,177223
39.576925,120.521993,3240
41.587986,122.533287,44900
38.267226,121.939594,413344
38.532574,122.945194,483878
37.562384,121.002656,514453
39.035257,121.702758,94737
40.126156,122.232276,63463
40.647724,123.114404,13786
36.230453,118.780542,442179
38.021451,119.964708,55365
34.358742,119.133143,823318
38.679268,121.903178,200849
39.270026,121.34428,72155
39.874325,104.331872,441603
37.568442,105.788041,15445
39.644632,104.331733,572003
37.202395,107.050863,12084
37.303144,102.535457,3788
37.931891,103.077584,6499
40.094826,105.398382,294567
39.953383,105.052125,55889
38.738246,106.316972,17809
38.835387,102.604585,1836
39.689403,105.670791,9088
37.213407,106.176447,8256
37.277547,105.42894,3524
38.321956,103.787562,5823
38.101994,105.373515,4255
38.861756,107.864757,30952
39.761849,104.880625,600158
37.747602,108.530383,2064
39.326435,104.926199,285465
39.630638,106.692944,52197
39.310817,104.117928,23086
38.827383,104.527472,622263
38.455658,105.421438,46824
39.599352,107.90978,56389
39.861082,105.528947,5441
40.123289,106.095876,14843
38.669679,107.078108,15324
37.811625,107.383405,843
37.687815,104.959928,6711
40.663432,106.329248,1394
39.58646,105.245601,534543
38.388466,102.75621,1398
39.30534,102.603023,8270
39.204316,106.349696,7310
37.287367,107.839718,51334
40.663091,105.482131,299630
37.318831,104.04411,15507
38.99374,103.507555,5467
40.728091,103.090464,22709
39.019492,108.461837,146723
37.651478,106.9323,712
40.573984,108.204521,13795
37.338025,108.595786,25535
38.413427,108.263042,41276
40.262354,103.807092,28159
37.88417,103.72126,18831
38.1506,107.767133,4436
39.118914,105.717648,16206
40.594712,102.345105,4442
39.217533,106.915943,17148
37.958181,102.392161,12551
38.170658,104.489893,159063
39.972606,108.200685,6666
37.485763,106.453214,11982
40.48316,106.985289,23509
38.033952,106.246675,6108
37.781075,107.670257,699
38.009374,108.427326,7359
40.871568,102.355358,2379
39.621023,106.137555,27994
38.871994,105.182552,23350
39.965413,103.209605,4814
40.555794,104.383649,252825
40.000631,102.422649,10043
41.228103,73.366757,916829
41.806053,72.732916,894014
41.791897,73.235428,189927
41.434525,72.524227,165676
41.349717,72.900204,862477
41.47863,72.103452,274055
41.858076,72.340977,152691
41.824999,71.990702,118428
39.097088,75.502982,162310
39.575915,75.644132,538479
38.677511,75.335495,197145
38.904149,77.017094,601723
29.67574,82.357221,247336
30.324442,82.302284,27115
30.237563,85.631348,168852
29.946934,82.166796,28520
28.298276,80.700384,543376
26.19352,80.476658,1748066
30.388801,85.197916,14625
26.868826,81.940858,159978
28.843628,82.524796,141236
29.987116,81.858147,190865
26.118713,81.400884,321520
30.221305,82.623127,67531
27.190581,81.806253,34862
29.580899,83.195666,16422
30.335245,81.648113,864263
30.611664,87.33904,297619
29.474894,81.286362,95696
29.810176,84.799174,11549
30.57917,84.612783,46389
29.723456,82.795801,16939
26.95481,81.19082,12884
29.907257,85.256537,15863
30.491102,82.951049,14799
27.492846,81.82158,27731
26.53934,81.151584,39140
28.567911,82.464835,172778
27.342627,81.340921,98786
27.90659,82.349568,1229226
30.866222,85.812959,19927
27.700638,80.574803,138028
30.787812,85.210374,49746
30.424558,83.890859,14761
29.990066,83.17851,8870
28.764113,81.712282,297052
26.552134,81.89225,618754
30.45931,84.2778,275487
29.284409,82.783483,40801
30.259849,84.868581,8365
30.447228,83.470437,19224
27.481386,82.365784,322833
29.202805,82.0431,331298
27.079954,80.398211,146318
25.610494,80.499045,2496435
25.601043,81.206777,73090
30.605926,81.764929,73314
30.665858,86.594194,180822
27.385592,80.887388,39996
28.514435,81.323295,1145956
28.059027,81.139312,268685
26.645763,80.448673,1320134
28.302024,82.455707,464697
27.903122,82.739518,916542
27.953115,81.692783,602095
29.606006,81.740894,74364
29.890593,81.383914,190039
27.380775,80.443364,277789
30.703633,87.014255,151372
27.184386,82.365835,379448
28.690079,81.13198,422718
28.714294,82.074715,93420
30.189244,82.992754,41551
30.016943,83.616417,22570
30.05428,82.366918,15535
29.057617,81.161813,494593
30.140378,84.375136,30776
30.631211,86.176614,55043
30.602217,85.662797,24896
31.739712,82.290103,18236
31.300562,82.883614,8375
31.563327,82.387859,11096
31.319622,84.454857,3451
33.059532,83.255362,45720
34.351922,83.498441,18395
33.992009,83.712303,69367
34.240918,84.838188,100157
31.740776,83.14719,17634
31.274308,83.231906,19286
32.808844,83.694193,155547
32.435403,83.331717,13063
31.197334,81.982978,18411
30.833696,83.588971,16243
32.017969,81.438543,30233
32.393408,81.74381,70217
33.063737,82.00389,23316
33.290355,83.958221,23655
31.521279,84.62629,6694
30.916358,81.636516,50513
32.403986,82.071446,10998
33.582237,85.080527,110527
34.899393,85.137353,63942
30.779904,82.139644,12171
31.974756,81.091768,265128
32.347445,84.788021,11267
34.474179,85.345289,26015
34.244317,84.475057,214346
33.952234,83.36713,116714
31.619831,84.992583,3183
33.552242,84.412977,259424
30.917653,82.702614,6798
33.93994,84.574166,688078
31.549245,82.844938,42356
31.189758,83.769741,45498
33.550556,82.251342,124053
31.152935,83.429552,17212
33.352897,84.762138,127317
32.709446,83.979182,12630
31.914753,83.753338,23439
34.852424,85.506201,16633
34.442842,84.173284,22330
30.877961,84.577744,27842
33.770661,84.226343,691893
32.160656,83.156818,21796
32.151995,83.807167,14918
31.535068,84.214444,94565
33.699317,84.765944,132403
31.324191,84.906723,11008
30.7085,82.836132,4034
32.361711,81.343337,52250
34.115017,82.842057,20166
32.5911,82.299763,22598
32.151902,81.887618,11000
34.863837,84.319287,23682
33.412717,84.493941,106567
34.263677,85.21373,96317
34.225143,84.127336,175511
34.375155,83.227291,22084
33.790034,84.468182,920581
34.690541,84.453984,28292
33.227491,82.606913,3082
31.212747,81.496517,79626
34.509667,84.873862,55186
30.875863,84.244772,25011
33.576836,83.167103,15994
33.959101,84.022938,805321
34.635108,83.526406,43041
34.317588,83.818497,179684
33.26922,83.000465,9429
33.795165,85.220062,28780
32.731549,84.912432,32024
34.348733,82.96329,25213
33.290968,85.139594,11834
33.452881,84.15444,203922
32.458381,83.662856,139900
31.604306,83.277037,9538
34.134157,83.565133,60485
33.314905,83.687892,13900
31.811615,82.636825,15068
33.051874,82.41905,16930
32.794563,81.971524,8340
32.689831,82.661354,9980
33.020226,83.562339,28669
33.07446,84.146721,18317
31.038197,83.063164,10078
32.39322,82.926317,48434
31.818419,84.146681,28298
31.807245,81.457969,63453
33.792151,82.448299,7996
31.749563,81.74287,14464
30.83368,83.268967,109233
34.568149,83.998828,29966
33.482464,82.473188,21875
31.482978,81.370199,14333
32.366216,84.052162,14740
34.128486,83.203637,28120
32.359538,84.529561,8742
33.03022,84.663279,21992
31.162908,84.730386,6125
31.22894,84.192407,23498
33.017435,83.922938,26424
32.172108,82.533349,9123
33.593732,83.492324,17868
34.797097,84.73799,39628
32.510197,84.874946,189885
33.544046,83.855189,99958
33.834125,83.437728,32808
33.866806,83.074081,14899
33.920903,84.866979,142324
32.571324,83.831978,27695
34.456621,84.490256,29431
31.353988,82.210427,18758
33.090769,84.386627,17869
33.995961,85.186826,41475
32.238794,83.481855,12010
33.321061,83.37179,21218
31.861487,85.009317,2513
34.883026,83.404735,16276
31.762651,84.752311,7719
33.361487,82.074998,200549
33.652081,84.02637,85215
32.263441,84.322724,5010
32.744751,81.617585,14593
30.933894,84.867592,8729
33.262389,84.286067,64073
34.552914,83.290216,26175
32.073225,84.834912,6058
32.042203,84.204283,32819
32.704603,84.530029,6865
33.559314,82.875208,1717
32.043768,82.059208,25520
32.554667,84.251426,8906
31.913639,82.931062,16500
31.777191,84.439446,9315
30.864616,83.919783,44720
31.457003,83.525931,40118
32.126698,82.332071,27223
34.90265,83.732158,10471
32.409586,82.570882,6885
33.034482,85.02836,67044
31.718232,83.628567,8930
32.665847,83.425879,9023
34.83377,83.989573,21356
32.881837,84.292281,27153
34.735827,85.305385,68756
33.782649,83.734215,83768
31.050881,82.421507,36312
33.419169,82.688012,5834
32.971848,82.798112,21187
31.547845,81.912376,30099
32.046554,84.553218,2799
32.109276,82.738701,7421
34.643677,83.743713,27144
34.801726,84.968541,102599
31.962717,83.438262,9255
33.77904,82.747922,10593
32.804321,83.175587,9563
31.551773,83.84996,21679
19.597764,155.502443,185079
21.461364,158.201976,953207
21.218764,156.97401,90
22.012038,159.705965,67091
20.855931,156.60155,154834
43.447861,116.244456,392365
44.884583,116.431873,3976
42.692939,112.228986,82839
42.285833,111.327445,5986
47.218451,116.633541,9285
43.216357,112.399206,45607
43.394482,113.95529,21376
43.987275,115.715111,7028
48.312512,116.59694,40877
43.395171,111.621878,104234
48.773065,116.524619,10972
43.6851,113.177627,2891
43.463396,114.804427,1117
43.623051,116.708527,188923
42.786273,111.544172,6963
42.288635,113.605498,22952
44.286251,112.36112,982
46.67257,115.6535,8761
44.273341,114.252251,4368
43.394826,115.470751,27038
42.173589,111.822955,12786
44.218091,111.484429,13242
44.061473,116.398784,16719
42.973185,114.82142,15464
45.849237,115.467376,16267
43.796965,112.318588,26140
42.691172,114.263009,22374
47.677113,116.694918,138494
46.81892,116.730974,37244
44.928789,113.887841,7936
46.236328,116.42376,3821
42.986181,114.153899,5208
43.789709,111.65655,37536
42.856937,113.64001,20069
46.333766,116.760903,39265
42.18389,112.520465,4286
42.593063,116.142655,11526
44.00274,116.748655,22623
42.694126,112.844407,7817
47.347694,115.885092,12765
43.760994,111.211765,10170
42.352309,114.665639,77230
44.771532,115.637875,9862
44.448213,116.79783,10198
39.986053,91.194961,67103
37.183683,89.349506,8238
38.885924,89.436592,17768
42.318983,88.824295,54165
39.962069,90.75031,6937
41.401304,89.528377,34978
39.164262,90.666295,5089
42.059084,89.926485,15387
39.969202,90.245705,13642
40.13915,88.197201,201081
39.545524,89.279593,34800
39.332364,87.791687,16335
38.747312,88.483789,13815
38.606423,89.423136,37762
39.51368,88.220782,53873
41.894294,87.645455,5194675
39.00373,87.757172,19817
39.273121,88.240619,11048
41.894613,88.768991,105160
40.181499,88.901853,16561
39.766078,88.222866,19980
41.852058,88.086038,916924
39.679037,87.74711,18576
38.417095,88.047941,6721
39.047694,88.592786,34242
39.001125,89.017923,22140
40.594423,88.224746,14081
37.991848,88.926246,39561
40.465688,90.206793,37069
37.768677,88.227964,5589
39.355444,90.387757,13886
41.29241,88.401055,50063
38.085226,88.539005,8457
40.405792,91.167988,19104
37.517852,88.266148,4320
40.815141,90.93848,7331
41.350021,90.130838,50486
40.748867,87.833601,29718
37.786096,89.381212,60218
39.004874,88.150763,9698
38.30078,88.92421,38827
39.080192,90.361365,22985
42.362391,90.211471,22678
37.460815,88.882962,12582
41.939594,88.42804,515269
41.139494,87.861125,113449
41.58814,88.430626,114736
40.930941,90.213761,52919
42.326444,87.436118,703462
41.343341,88.885931,113924
38.718954,87.730221,16833
41.747442,89.299351,36031
40.894376,88.552852,38950
40.12907,89.365308,30305
40.455789,90.677579,32612
42.324298,88.452245,308760
40.494559,88.844539,169572
39.860237,88.961529,110768
39.2659,89.926344,47765
38.827082,89.900195,269282
38.648396,88.920221,39437
41.031119,89.342371,12640
40.236993,89.913575,14666
37.216119,88.705658,15429
40.022569,89.794133,12705
41.204791,90.741433,16434
38.277983,90.179078,32957
39.228092,89.478007,30104
39.716806,90.202277,35547
39.636896,88.625726,14846
42.041884,89.320176,53497
40.785999,89.767358,186494
38.084385,89.368487,22350
40.009056,88.592328,16729
39.625106,90.889034,16430
37.417169,88.542374,4470
37.215615,89.127755,6161
41.19894,89.298386,6006
38.056515,89.82121,33476
38.71155,88.085698,16233
41.468404,90.572203,147546
38.470198,89.928546,270056
37.751653,88.545031,24913
39.756378,89.662311,197465
40.156905,90.613464,7544
39.63698,90.477759,5355
39.384926,88.798862,22363
41.096908,89.797411,5994
42.349726,89.665994,47711
40.508074,89.51626,135394
37.475104,89.252875,17808
40.18674,87.726772,81625
38.445821,87.839167,11947
40.850441,90.620223,17707
38.353141,89.417187,14716
38.431948,88.432129,16760
38.087372,88.178585,14665
41.750571,89.910957,58498
41.448474,87.978456,677560
37.730353,88.930018,66357
42.337396,89.161205,295266
40.789596,89.210301,38664
40.745733,84.936131,34387
41.091855,85.07223,355329
39.205843,85.897999,76794
40.608253,87.315479,8854
40.472672,85.32373,12766
40.050892,86.469014,56640
39.192585,86.23941,15242
40.58498,86.565141,20155
40.753799,86.355169,38966
38.476217,85.711122,110232
39.393951,87.115837,26890
40.305944,86.477567,33224
38.289433,86.440871,10713
38.696155,87.076988,31648
39.151491,84.97346,50047
39.30598,85.499831,25740
41.401189,85.000185,42223
40.227165,85.398856,117671
38.373344,86.873385,41889
41.600693,85.863986,197559
39.639655,85.185032,24277
38.317937,85.911474,74578
40.121282,87.234806,17240
39.409762,85.066964,23087
41.050384,86.265006,20836
38.317413,87.580566,33503
40.515758,85.654946,70061
39.0486,87.005245,33165
40.04987,86.020586,274569
39.822604,85.772904,70002
38.18644,86.103681,39364
39.768749,86.510287,145448
39.929576,85.397338,49462
40.483537,86.114118,82752
40.826394,85.478598,37124
38.911957,86.042516,42376
41.017688,87.118814,33478
40.434972,85.00338,21253
38.783604,85.44009,32428
38.996234,85.628111,28525
39.495986,86.0946,139654
38.688663,87.420182,38440
41.244293,85.861575,77358
41.642468,85.426302,37128
41.472239,87.374337,496005
41.549011,86.744729,111467
38.839815,86.48782,46134
40.166203,85.722454,131636
39.782976,86.135794,903393
41.325003,86.269036,47051
38.705322,86.801847,10334
40.772881,86.044259,36903
39.160751,86.523325,137974
40.040296,86.892715,38124
39.482646,86.447457,68894
40.962399,87.402172,14244
41.400794,85.41785,47536
38.940527,84.964299,6128
38.547381,86.489257,19840
39.317339,86.838845,21575
39.77425,87.19695,17339
38.081436,86.62654,19338
38.397898,87.232532,12845
41.509922,87.071308,164343
38.027614,87.868653,25910
41.045272,86.692538,13402
39.665545,86.853325,37963
40.164414,85.005004,26171
39.10023,85.260541,28818
39.622312,85.466527,17392
41.617699,86.288159,266931
38.679431,85.751898,24181
39.524135,85.792174,44436
38.009789,87.010645,20952
41.28322,86.64757,23363
41.643437,85.002467,34185
39.089225,87.415843,21475
38.825846,85.029679,10613
40.38926,86.893943,172780
40.310229,86.056207,15936
39.623111,84.925152,7516
38.02007,87.586166,179703
39.854045,87.462071,16212
39.429143,87.390375,107848
40.843717,85.795175,32888
40.352658,87.375847,8508
38.097764,87.272023,59689
38.600613,86.104751,28262
39.863091,85.006735,68917
40.735273,85.212974,27636
40.75095,86.864293,24643
41.136426,85.501892,33292
41.328528,94.478164,7682
41.021656,94.696906,4029
43.274964,91.382751,14330
40.744683,92.870345,12887
41.679178,94.904312,6119
42.092547,92.05763,26076
42.472888,92.306059,131090
42.038601,93.939138,26306
42.78089,92.327586,24276
42.470328,91.838666,20958
42.741522,95.141433,20260
42.734708,92.780066,14867
42.38617,94.643683,9670
42.039492,94.867647,20816
41.333824,94.933302,13956
41.772355,91.13219,18499
43.075171,93.251266,44151
42.742738,95.633262,12072
43.059741,92.31721,12439
41.029191,93.784096,9286
43.079822,95.149726,16667
42.840998,91.323511,18129
41.898073,90.534243,49116
42.043119,95.38909,17096
41.685321,94.040707,66135
40.748089,92.410345,8753
40.736379,93.78458,8457
42.473003,91.359443,17764
40.915339,91.186925,40325
43.389611,95.196057,16667
42.463481,90.878771,93653
43.377984,94.66937,10302
42.86445,91.839373,20880
43.052741,92.787367,16303
42.736549,93.271425,10680
40.743726,95.599516,7441
42.042494,94.388703,9336
42.403323,92.790261,12453
41.683573,94.501272,10954
42.390768,93.709198,15673
43.075411,93.743697,11341
42.389955,93.241081,17534
41.688584,95.827149,14928
40.985864,91.54427,20145
43.365313,92.321908,9566
42.782221,94.202775,9815
42.39186,95.507421,7089
41.683918,92.059123,16355
42.164281,90.574597,19848
41.685686,93.052971,36842
41.00688,91.967137,16843
41.668737,91.588812,130882
42.125118,91.116914,20638
41.331182,92.167721,10511
43.212478,94.213983,15543
40.647588,91.477157,35862
42.077951,91.597674,211226
41.218211,91.256994,11387
41.033344,93.331467,8898
43.38358,96.207201,11581
41.330622,94.015184,15679
41.330797,92.636366,22381
41.331455,93.093849,33309
42.041691,92.981452,40648
41.033703,95.619101,15059
43.348564,92.784466,10776
42.049432,95.956566,9243
41.028847,92.869642,7970
41.021735,95.15779,10740
41.483776,91.118699,42745
43.083746,95.625624,14398
43.378542,95.633788,6462
40.73909,95.14429,15932
43.075854,94.667297,9421
42.737585,96.215864,24986
42.734033,94.678279,7310
41.684281,93.56972,430640
41.340184,95.544905,93158
41.684526,92.522882,18914
40.735334,94.244251,5131
42.387526,95.105224,10350
41.641679,90.62229,165224
41.679014,95.308917,12167
43.082854,96.177929,33704
42.037538,93.466093,89542
42.074848,92.529412,17767
40.737949,94.697108,6317
41.02855,94.245091,12534
40.754117,91.952943,7570
41.031263,92.409482,35625
41.336769,93.564366,46225
41.329401,91.725052,21704
40.739983,93.332613,6403
42.434397,94.179157,38013
43.378124,93.743488,10866
43.292989,91.850788,21056
42.39322,96.053296,102172
43.373491,93.248533,7598
42.733007,93.734735,13229
37.884229,95.300945,13371
38.215114,95.292046,8102
39.532544,95.313398,16924
37.222906,98.685052,4861
38.481239,98.767837,27674
37.8561,94.850928,15173
39.825931,95.569905,9984
37.773681,96.838762,65880
38.298553,96.594064,2790
37.154259,96.245396,3669
37.169392,94.845698,21603
39.789256,101.727302,2726
37.233831,99.813869,2215
39.344964,97.168853,8535
39.487329,97.64139,9533
38.23645,95.729137,8601
37.189071,99.254089,1891
37.234507,96.837247,36311
37.505628,94.853941,39134
39.783542,100.459708,2961
38.867735,97.157943,19754
39.788502,95.147225,7945
38.896573,95.290529,110826
37.883595,99.304746,3037
37.456026,96.244642,2882
38.914596,99.317329,28452
38.700845,98.205355,6497
38.049855,100.739929,36776
37.688365,99.884734,33848
38.558019,95.278962,25992
39.002155,96.768038,34362
38.917239,100.48736,2695
39.349445,99.880952,2597
37.547537,101.299362,7829
37.744513,100.451716,6006
38.480408,101.805984,1247
37.878659,96.242232,6689
37.995244,101.793689,2690
37.188184,98.06659,6034
38.050144,97.436707,34684
37.55855,100.876869,4256
38.087493,99.898407,1916
39.410989,95.794509,13462
39.239644,95.375314,19126
39.77701,98.222584,3077
38.883907,94.82233,544179
37.994461,101.308136,3977
37.552951,98.144529,7858
37.561231,99.286539,2553
37.191468,95.297473,21607
38.481286,100.466185,1750
39.189511,95.038977,76227
39.047276,98.214265,3241
38.216549,94.844932,9656
38.91327,101.157407,2756
38.455498,96.161589,33690
38.395812,97.647489,29180
38.359647,97.102771,12660
39.782709,96.521243,10117
37.243886,100.360094,4575
38.566772,94.832963,32787
39.393026,98.207362,6373
37.189537,95.742403,35471
38.687696,96.644905,5923
37.18525,101.809516,3233
39.791043,96.005381,10178
37.564283,95.315683,16512
38.480437,99.908745,3107
39.783867,99.899235,5671
38.649706,95.727275,16295
39.348649,98.767876,3858
39.137963,97.654803,6091
38.182873,99.232154,6973
39.784506,99.34215,5642
39.382187,96.337113,21604
37.647594,98.74012,9656
39.786198,101.076738,2519
37.948185,98.078346,64511
39.82891,97.650921,4980
38.347178,98.201415,10083
39.291211,96.727489,71115
39.346006,99.324492,5181
38.523592,99.309183,3307
38.916839,98.765638,6970
38.786327,97.650153,55606
38.481877,100.90636,4936
37.683807,97.459451,498365
37.180585,100.854741,22952
39.041805,95.755664,177934
39.350543,100.441206,2556
39.351352,101.719859,6010
39.78466,98.78543,3853
38.03563,98.719889,4437
37.565932,101.789383,2235
37.202356,101.315796,5724
37.236663,97.493349,24132
39.357706,101.083439,7900
38.921302,99.865423,3001
38.955154,96.201262,7053
38.926626,101.771103,1485
39.776714,97.095611,5799
38.481922,101.347434,2234
37.558515,95.745175,9409
37.888484,95.757553,3309
39.115384,94.763087,157505
37.105541,85.281401,18656
36.75077,86.192458,19956
38.005396,84.986417,21421
37.05112,89.009178,8249
36.963614,85.92499,42173
38.152249,83.737641,11591
36.72268,83.681046,28691
38.974595,84.731444,118811
38.202562,84.20986,19985
38.360004,82.681406,49542
37.6182,84.873016,28432
38.678523,84.100355,8488
37.521178,83.322401,13878
37.778109,86.432829,20059
37.969572,85.703036,74319
37.207013,86.682471,12690
37.148643,87.87051,12984
36.620978,88.274086,37191
38.946981,84.379583,90336
36.857726,88.975757,5104
38.668284,85.124083,10811
38.309555,83.048821,27720
37.321962,84.92822,15955
36.893388,87.493554,73955
37.970133,84.144974,35613
37.164466,83.710763,21730
36.729124,85.153499,10272
37.358149,88.10501,9315
36.784227,85.393499,6856
37.731671,87.087139,96656
37.227856,86.217778,12161
38.116425,83.097541,7852
37.69246,83.963927,14672
38.040157,84.458443,295803
38.368431,83.706152,14348
37.558283,82.740337,39451
38.234919,84.868786,49285
36.55262,89.187723,6813
38.760184,84.862114,8589
37.630162,84.545856,16912
38.64921,84.625946,24662
36.723344,88.649897,37121
37.458577,86.344011,25746
37.269637,85.561403,11258
38.563596,82.933833,36910
37.843389,86.792773,8565
37.695836,85.963183,105543
36.859223,83.221497,29278
38.443489,84.332796,18846
37.313856,85.881995,18199
37.792542,87.572577,46250
38.451561,85.120079,15416
36.675916,88.97202,4902
37.31107,87.542196,46920
37.40332,84.020686,13494
38.189533,85.657624,741096
37.873291,84.58396,48586
37.84926,82.830639,23356
38.930477,84.533492,159720
37.354703,82.949138,16346
36.887476,83.85563,31883
37.545518,85.697209,14193
37.113268,84.119395,58849
38.074459,82.738305,15860
37.605383,83.718497,7887
37.087846,83.388616,11310
37.118503,82.861175,24519
38.532051,83.373303,13870
37.457257,84.658074,24742
37.209517,88.363426,9519
36.859829,86.881436,26835
37.023976,88.083391,8314
37.053688,88.712378,65565
36.731136,84.491052,18306
37.530575,87.262931,9531
37.723528,84.277008,82916
37.698954,83.069716,13333
37.552247,85.269242,19820
36.882017,88.332752,31448
37.796774,82.506623,12929
38.594068,83.828052,17490
37.967476,86.200863,28602
37.950715,83.597345,6306
